image,split,ty,tx,luma_std,entropy,kept,luma_mean
165537094_K57240_F1A05-161_1_22.jpg,train,1,2,12.95,3.958,1,45.48
165537094_K57240_F1A05-161_1_22.jpg,train,1,3,3.88,3.931,0,41.43
165537094_K57240_F1A05-161_1_22.jpg,train,1,4,3.27,3.71,0,34.47
165537094_K57240_F1A05-161_1_22.jpg,train,2,0,33.47,5.285,1,50.73
165537094_K57240_F1A05-161_1_22.jpg,train,2,1,32.93,5.302,1,50.31
165537094_K57240_F1A05-161_1_22.jpg,train,2,2,34.45,5.547,1,55.14
165537094_K57240_F1A05-161_1_22.jpg,train,2,3,27.07,5.009,1,49.74
165537094_K57240_F1A05-161_1_22.jpg,train,2,4,5.87,3.985,0,36.95
165537094_K57240_F1A05-161_1_22.jpg,train,3,0,2.94,3.43,0,33.22
165537094_K57240_F1A05-161_1_22.jpg,train,3,1,3.0,3.447,0,33.82
165537094_K57240_F1A05-161_1_22.jpg,train,3,2,17.61,3.982,1,37.71
165537094_K57240_F1A05-161_1_22.jpg,train,3,3,26.87,5.17,1,46.93
165537094_K57240_F1A05-161_1_22.jpg,train,3,4,33.46,4.542,1,43.62
165537094_K57240_F1A05-161_1_22.jpg,train,4,0,1.67,2.778,0,30.47
165537094_K57240_F1A05-161_1_22.jpg,train,4,1,1.39,2.506,0,31.97
165537094_K57240_F1A05-161_1_22.jpg,train,4,2,1.34,2.463,0,32.74
165537094_K57240_F1A05-161_1_22.jpg,train,4,3,4.37,2.763,0,34.23
165537094_K57240_F1A05-161_1_22.jpg,train,4,4,25.16,3.693,1,38.9
165430218_K55221_F1A05-051_1_22.jpg,train,0,0,5.39,4.402,0,39.46
165430218_K55221_F1A05-051_1_22.jpg,train,0,1,4.77,4.205,0,39.46
165430218_K55221_F1A05-051_1_22.jpg,train,0,2,4.1,4.014,0,39.51
165430218_K55221_F1A05-051_1_22.jpg,train,0,3,4.05,3.997,0,36.03
165430218_K55221_F1A05-051_1_22.jpg,train,0,4,2.58,3.334,0,31.21
165430218_K55221_F1A05-051_1_22.jpg,train,1,0,30.42,5.345,1,55.98
165430218_K55221_F1A05-051_1_22.jpg,train,1,1,30.22,5.179,1,54.53
165430218_K55221_F1A05-051_1_22.jpg,train,1,2,19.1,4.758,1,51.22
165430218_K55221_F1A05-051_1_22.jpg,train,1,3,6.04,4.535,0,44.46
165430218_K55221_F1A05-051_1_22.jpg,train,1,4,4.2,3.967,0,35.62
165430218_K55221_F1A05-051_1_22.jpg,train,2,0,29.12,5.136,1,49.81
165430218_K55221_F1A05-051_1_22.jpg,train,2,1,30.84,5.277,1,52.18
165430218_K55221_F1A05-051_1_22.jpg,train,2,2,36.1,6.02,1,61.45
165430218_K55221_F1A05-051_1_22.jpg,train,2,3,28.28,5.763,1,56.52
165430218_K55221_F1A05-051_1_22.jpg,train,2,4,6.74,4.368,0,36.86
165430218_K55221_F1A05-051_1_22.jpg,train,3,0,3.76,3.713,0,33.59
165430218_K55221_F1A05-051_1_22.jpg,train,3,1,4.14,3.845,0,34.35
165430218_K55221_F1A05-051_1_22.jpg,train,3,2,24.92,4.665,1,42.33
165430218_K55221_F1A05-051_1_22.jpg,train,3,3,33.17,5.547,1,52.34
165430218_K55221_F1A05-051_1_22.jpg,train,3,4,38.37,4.598,1,44.78
165430218_K55221_F1A05-051_1_22.jpg,train,4,0,1.67,2.761,0,29.9
165430218_K55221_F1A05-051_1_22.jpg,train,4,1,3.28,2.471,0,31.39
165430218_K55221_F1A05-051_1_22.jpg,train,4,2,1.43,2.483,0,32.19
165430218_K55221_F1A05-051_1_22.jpg,train,4,3,8.48,2.785,0,34.31
165430218_K55221_F1A05-051_1_22.jpg,train,4,4,16.6,3.79,1,36.61
183602950_K57239_F1A05-161_1_22.jpg,train,0,0,5.23,4.137,0,37.33
183602950_K57239_F1A05-161_1_22.jpg,train,0,1,3.89,3.885,0,37.49
183602950_K57239_F1A05-161_1_22.jpg,train,0,2,3.94,3.927,0,37.29
183602950_K57239_F1A05-161_1_22.jpg,train,0,3,3.29,3.561,0,33.81
183602950_K57239_F1A05-161_1_22.jpg,train,0,4,1.98,2.917,0,30.17
183602950_K57239_F1A05-161_1_22.jpg,train,1,0,26.12,4.768,1,49.78
183602950_K57239_F1A05-161_1_22.jpg,train,1,1,20.76,4.427,1,46.68
183602950_K57239_F1A05-161_1_22.jpg,train,1,2,5.15,3.86,0,44.45
183602950_K57239_F1A05-161_1_22.jpg,train,1,3,4.06,3.984,0,41.12
183602950_K57239_F1A05-161_1_22.jpg,train,1,4,3.33,3.727,0,33.96
183602950_K57239_F1A05-161_1_22.jpg,train,2,0,33.14,5.287,1,50.23
183602950_K57239_F1A05-161_1_22.jpg,train,2,1,32.6,5.307,1,49.84
183602950_K57239_F1A05-161_1_22.jpg,train,2,2,33.86,5.509,1,54.41
183602950_K57239_F1A05-161_1_22.jpg,train,2,3,25.68,4.919,1,48.63
183602950_K57239_F1A05-161_1_22.jpg,train,2,4,5.36,3.964,0,36.37
183602950_K57239_F1A05-161_1_22.jpg,train,3,0,3.01,3.453,0,32.81
183602950_K57239_F1A05-161_1_22.jpg,train,3,1,3.0,3.456,0,33.4
183602950_K57239_F1A05-161_1_22.jpg,train,3,2,18.4,4.05,1,37.68
183602950_K57239_F1A05-161_1_22.jpg,train,3,3,26.11,5.199,1,46.36
183602950_K57239_F1A05-161_1_22.jpg,train,3,4,33.0,4.432,1,42.55
183602950_K57239_F1A05-161_1_22.jpg,train,4,0,1.66,2.775,0,29.94
183602950_K57239_F1A05-161_1_22.jpg,train,4,1,1.34,2.457,0,31.45
183602950_K57239_F1A05-161_1_22.jpg,train,4,2,1.31,2.43,0,32.22
183602950_K57239_F1A05-161_1_22.jpg,train,4,3,4.9,2.816,0,33.89
183602950_K57239_F1A05-161_1_22.jpg,train,4,4,26.56,3.749,1,38.85
183916581_K60324_F1A05-327_1_22.jpg,train,0,0,4.82,4.06,0,35.61
183916581_K60324_F1A05-327_1_22.jpg,train,0,1,4.3,3.783,0,35.5
183916581_K60324_F1A05-327_1_22.jpg,train,0,2,3.45,3.594,0,35.63
183916581_K60324_F1A05-327_1_22.jpg,train,0,3,2.72,3.404,0,32.85
183916581_K60324_F1A05-327_1_22.jpg,train,0,4,1.91,2.767,0,29.2
183916581_K60324_F1A05-327_1_22.jpg,train,1,0,34.16,4.846,1,51.26
183916581_K60324_F1A05-327_1_22.jpg,train,1,1,29.26,4.647,1,47.44
183916581_K60324_F1A05-327_1_22.jpg,train,1,2,24.3,4.53,1,45.88
183916581_K60324_F1A05-327_1_22.jpg,train,1,3,4.97,4.094,0,38.91
183916581_K60324_F1A05-327_1_22.jpg,train,1,4,3.59,3.529,0,32.4
183916581_K60324_F1A05-327_1_22.jpg,train,2,0,38.57,5.042,1,50.32
183916581_K60324_F1A05-327_1_22.jpg,train,2,1,37.19,5.14,1,49.71
183916581_K60324_F1A05-327_1_22.jpg,train,2,2,39.31,5.536,1,54.78
183916581_K60324_F1A05-327_1_22.jpg,train,2,3,35.53,5.277,1,51.36
183916581_K60324_F1A05-327_1_22.jpg,train,2,4,10.64,4.16,1,36.67
183916581_K60324_F1A05-327_1_22.jpg,train,3,0,17.18,4.159,1,36.19
183916581_K60324_F1A05-327_1_22.jpg,train,3,1,20.29,4.103,1,37.09
183916581_K60324_F1A05-327_1_22.jpg,train,3,2,18.92,4.55,1,39.04
183916581_K60324_F1A05-327_1_22.jpg,train,3,3,28.2,5.124,1,45.94
183916581_K60324_F1A05-327_1_22.jpg,train,3,4,16.19,4.654,1,39.62
183916581_K60324_F1A05-327_1_22.jpg,train,4,0,1.67,2.781,0,30.01
183916581_K60324_F1A05-327_1_22.jpg,train,4,1,1.39,2.517,0,31.53
183916581_K60324_F1A05-327_1_22.jpg,train,4,2,7.97,3.135,0,33.64
183916581_K60324_F1A05-327_1_22.jpg,train,4,3,34.49,3.968,1,41.83
183916581_K60324_F1A05-327_1_22.jpg,train,4,4,20.27,3.578,1,36.64
183915648_K60289_F1A05-323_1_22.jpg,train,0,0,5.24,4.336,0,39.8
183915648_K60289_F1A05-323_1_22.jpg,train,0,1,5.01,4.249,0,37.77
183915648_K60289_F1A05-323_1_22.jpg,train,0,2,2.8,3.429,0,34.88
183915648_K60289_F1A05-323_1_22.jpg,train,0,3,2.58,3.347,0,32.37
183915648_K60289_F1A05-323_1_22.jpg,train,0,4,1.96,2.904,0,29.23
183915648_K60289_F1A05-323_1_22.jpg,train,1,0,19.07,4.474,1,49.7
183915648_K60289_F1A05-323_1_22.jpg,train,1,1,30.2,5.29,1,50.3
183915648_K60289_F1A05-323_1_22.jpg,train,1,2,24.27,4.349,1,43.9
183915648_K60289_F1A05-323_1_22.jpg,train,1,3,5.56,3.77,0,38.18
183915648_K60289_F1A05-323_1_22.jpg,train,1,4,2.66,3.41,0,32.66
183915648_K60289_F1A05-323_1_22.jpg,train,2,0,15.69,4.534,1,43.44
183915648_K60289_F1A05-323_1_22.jpg,train,2,1,36.29,5.456,1,52.99
183915648_K60289_F1A05-323_1_22.jpg,train,2,2,38.77,5.792,1,56.26
183915648_K60289_F1A05-323_1_22.jpg,train,2,3,34.2,5.258,1,50.95
183915648_K60289_F1A05-323_1_22.jpg,train,2,4,8.5,4.12,1,36.19
183915648_K60289_F1A05-323_1_22.jpg,train,3,0,4.01,3.409,0,32.5
183915648_K60289_F1A05-323_1_22.jpg,train,3,1,12.54,3.99,1,35.24
183915648_K60289_F1A05-323_1_22.jpg,train,3,2,11.82,4.237,1,36.89
183915648_K60289_F1A05-323_1_22.jpg,train,3,3,23.94,5.011,1,44.37
183915648_K60289_F1A05-323_1_22.jpg,train,3,4,24.77,4.684,1,41.05
183915648_K60289_F1A05-323_1_22.jpg,train,4,0,1.65,2.766,0,29.96
183915648_K60289_F1A05-323_1_22.jpg,train,4,1,1.36,2.486,0,31.52
183915648_K60289_F1A05-323_1_22.jpg,train,4,2,5.43,3.189,0,33.57
183915648_K60289_F1A05-323_1_22.jpg,train,4,3,30.78,3.535,1,39.59
183915648_K60289_F1A05-323_1_22.jpg,train,4,4,19.73,3.337,1,36.04
183857977_K59689_F1A05-293_1_22.jpg,train,0,0,5.99,4.468,0,41.44
183857977_K59689_F1A05-293_1_22.jpg,train,0,1,4.3,4.038,0,40.03
183857977_K59689_F1A05-293_1_22.jpg,train,0,2,4.2,4.046,0,40.02
183857977_K59689_F1A05-293_1_22.jpg,train,0,3,3.57,3.808,0,36.55
183857977_K59689_F1A05-293_1_22.jpg,train,0,4,2.82,3.481,0,32.21
183857977_K59689_F1A05-293_1_22.jpg,train,1,0,29.41,5.126,1,55.49
183857977_K59689_F1A05-293_1_22.jpg,train,1,1,25.78,4.866,1,51.71
183857977_K59689_F1A05-293_1_22.jpg,train,1,2,13.79,4.604,1,49.59
183857977_K59689_F1A05-293_1_22.jpg,train,1,3,5.32,4.198,0,44.0
183857977_K59689_F1A05-293_1_22.jpg,train,1,4,3.71,3.889,0,36.88
183857977_K59689_F1A05-293_1_22.jpg,train,2,0,34.24,5.437,1,52.99
183857977_K59689_F1A05-293_1_22.jpg,train,2,1,33.9,5.355,1,52.21
183857977_K59689_F1A05-293_1_22.jpg,train,2,2,36.41,5.688,1,57.92
183857977_K59689_F1A05-293_1_22.jpg,train,2,3,27.56,5.146,1,51.37
183857977_K59689_F1A05-293_1_22.jpg,train,2,4,5.14,3.948,0,37.51
183857977_K59689_F1A05-293_1_22.jpg,train,3,0,4.37,3.807,0,33.55
183857977_K59689_F1A05-293_1_22.jpg,train,3,1,4.36,3.781,0,34.14
183857977_K59689_F1A05-293_1_22.jpg,train,3,2,16.94,4.326,1,38.23
183857977_K59689_F1A05-293_1_22.jpg,train,3,3,26.78,5.176,1,46.67
183857977_K59689_F1A05-293_1_22.jpg,train,3,4,22.74,4.275,1,39.76
183857977_K59689_F1A05-293_1_22.jpg,train,4,0,1.65,2.765,0,30.02
183857977_K59689_F1A05-293_1_22.jpg,train,4,1,1.33,2.448,0,31.55
183857977_K59689_F1A05-293_1_22.jpg,train,4,2,1.32,2.443,0,32.27
183857977_K59689_F1A05-293_1_22.jpg,train,4,3,5.52,2.913,0,34.48
183857977_K59689_F1A05-293_1_22.jpg,train,4,4,25.37,3.657,1,38.73
165557052_K57922_F1A05-195_1_22.jpg,train,0,0,4.64,4.105,0,36.53
165557052_K57922_F1A05-195_1_22.jpg,train,0,1,3.85,3.82,0,35.86
165557052_K57922_F1A05-195_1_22.jpg,train,0,2,3.05,3.504,0,35.66
165557052_K57922_F1A05-195_1_22.jpg,train,0,3,3.08,3.453,0,32.8
165557052_K57922_F1A05-195_1_22.jpg,train,0,4,2.15,2.934,0,29.56
165557052_K57922_F1A05-195_1_22.jpg,train,1,0,9.92,4.299,1,45.81
165557052_K57922_F1A05-195_1_22.jpg,train,1,1,20.17,4.534,1,46.16
165557052_K57922_F1A05-195_1_22.jpg,train,1,2,20.67,4.177,1,44.65
165557052_K57922_F1A05-195_1_22.jpg,train,1,3,4.88,3.93,0,38.6
165557052_K57922_F1A05-195_1_22.jpg,train,1,4,2.66,3.393,0,32.62
165557052_K57922_F1A05-195_1_22.jpg,train,2,0,9.61,4.239,1,41.87
165557052_K57922_F1A05-195_1_22.jpg,train,2,1,28.13,5.08,1,48.89
165557052_K57922_F1A05-195_1_22.jpg,train,2,2,35.21,5.643,1,54.9
165557052_K57922_F1A05-195_1_22.jpg,train,2,3,26.28,5.232,1,48.69
165557052_K57922_F1A05-195_1_22.jpg,train,2,4,9.01,4.103,1,36.46
165557052_K57922_F1A05-195_1_22.jpg,train,3,0,2.91,3.411,0,32.92
165557052_K57922_F1A05-195_1_22.jpg,train,3,1,5.15,3.541,0,33.7
165557052_K57922_F1A05-195_1_22.jpg,train,3,2,5.3,3.687,0,34.84
165557052_K57922_F1A05-195_1_22.jpg,train,3,3,18.2,4.519,1,41.19
165557052_K57922_F1A05-195_1_22.jpg,train,3,4,17.4,4.536,1,39.55
165557052_K57922_F1A05-195_1_22.jpg,train,4,0,1.66,2.776,0,30.31
165557052_K57922_F1A05-195_1_22.jpg,train,4,1,4.31,2.543,0,31.92
165557052_K57922_F1A05-195_1_22.jpg,train,4,2,4.81,2.482,0,32.57
165557052_K57922_F1A05-195_1_22.jpg,train,4,3,1.4,2.441,0,33.3
165557052_K57922_F1A05-195_1_22.jpg,train,4,4,4.26,2.98,0,33.83
183831442_K58989_F1A05-257_1_22.jpg,train,0,0,6.64,4.668,0,41.71
183831442_K58989_F1A05-257_1_22.jpg,train,0,1,4.95,4.304,0,40.83
183831442_K58989_F1A05-257_1_22.jpg,train,0,2,4.27,4.062,0,40.45
183831442_K58989_F1A05-257_1_22.jpg,train,0,3,4.11,3.989,0,37.07
183831442_K58989_F1A05-257_1_22.jpg,train,0,4,2.62,3.339,0,31.85
183831442_K58989_F1A05-257_1_22.jpg,train,1,0,25.49,5.197,1,56.69
183831442_K58989_F1A05-257_1_22.jpg,train,1,1,26.64,4.885,1,54.02
183831442_K58989_F1A05-257_1_22.jpg,train,1,2,14.43,4.375,1,50.32
183831442_K58989_F1A05-257_1_22.jpg,train,1,3,5.47,4.385,0,45.55
183831442_K58989_F1A05-257_1_22.jpg,train,1,4,3.66,3.892,0,36.62
183831442_K58989_F1A05-257_1_22.jpg,train,2,0,33.63,5.481,1,53.52
183831442_K58989_F1A05-257_1_22.jpg,train,2,1,33.61,5.429,1,55.66
183831442_K58989_F1A05-257_1_22.jpg,train,2,2,37.42,5.667,1,60.82
183831442_K58989_F1A05-257_1_22.jpg,train,2,3,29.91,5.305,1,54.29
183831442_K58989_F1A05-257_1_22.jpg,train,2,4,7.74,4.328,0,39.29
183831442_K58989_F1A05-257_1_22.jpg,train,3,0,14.45,4.399,1,37.06
183831442_K58989_F1A05-257_1_22.jpg,train,3,1,20.39,4.703,1,40.23
183831442_K58989_F1A05-257_1_22.jpg,train,3,2,21.43,5.035,1,44.15
183831442_K58989_F1A05-257_1_22.jpg,train,3,3,26.92,5.332,1,49.07
183831442_K58989_F1A05-257_1_22.jpg,train,3,4,23.58,4.666,1,41.86
183831442_K58989_F1A05-257_1_22.jpg,train,4,0,1.68,2.783,0,30.22
183831442_K58989_F1A05-257_1_22.jpg,train,4,1,1.32,2.433,0,31.68
183831442_K58989_F1A05-257_1_22.jpg,train,4,2,7.18,3.318,0,34.25
183831442_K58989_F1A05-257_1_22.jpg,train,4,3,33.41,3.88,1,42.49
183831442_K58989_F1A05-257_1_22.jpg,train,4,4,21.0,3.531,1,37.68
165551326_K57723_F1A05-185_1_22.jpg,train,0,0,4.39,4.082,0,38.37
165551326_K57723_F1A05-185_1_22.jpg,train,0,1,4.08,4.004,0,38.53
165551326_K57723_F1A05-185_1_22.jpg,train,0,2,3.49,3.794,0,37.91
165551326_K57723_F1A05-185_1_22.jpg,train,0,3,3.82,3.882,0,34.55
165551326_K57723_F1A05-185_1_22.jpg,train,0,4,2.6,3.161,0,30.27
165551326_K57723_F1A05-185_1_22.jpg,train,1,0,29.31,5.194,1,53.21
165551326_K57723_F1A05-185_1_22.jpg,train,1,1,34.09,5.232,1,53.6
165551326_K57723_F1A05-185_1_22.jpg,train,1,2,29.29,4.968,1,50.39
165551326_K57723_F1A05-185_1_22.jpg,train,1,3,11.25,4.402,1,43.04
165551326_K57723_F1A05-185_1_22.jpg,train,1,4,3.56,3.749,0,34.71
165551326_K57723_F1A05-185_1_22.jpg,train,2,0,26.04,5.111,1,48.55
165551326_K57723_F1A05-185_1_22.jpg,train,2,1,34.09,5.251,1,52.21
165551326_K57723_F1A05-185_1_22.jpg,train,2,2,35.22,5.791,1,56.09
165551326_K57723_F1A05-185_1_22.jpg,train,2,3,30.43,5.631,1,53.64
165551326_K57723_F1A05-185_1_22.jpg,train,2,4,13.01,4.437,1,38.83
165551326_K57723_F1A05-185_1_22.jpg,train,3,0,3.36,3.582,0,33.13
165551326_K57723_F1A05-185_1_22.jpg,train,3,1,3.64,3.575,0,33.51
165551326_K57723_F1A05-185_1_22.jpg,train,3,2,4.36,3.801,0,34.89
165551326_K57723_F1A05-185_1_22.jpg,train,3,3,20.33,4.701,1,42.2
165551326_K57723_F1A05-185_1_22.jpg,train,3,4,14.04,4.588,1,39.56
165551326_K57723_F1A05-185_1_22.jpg,train,4,0,1.67,2.777,0,30.1
165551326_K57723_F1A05-185_1_22.jpg,train,4,1,1.4,2.515,0,31.56
165551326_K57723_F1A05-185_1_22.jpg,train,4,2,1.35,2.461,0,32.26
165551326_K57723_F1A05-185_1_22.jpg,train,4,3,1.34,2.431,0,33.04
165551326_K57723_F1A05-185_1_22.jpg,train,4,4,3.9,2.973,0,33.58
165418751_K54821_F1A05-031_1_22.jpg,train,0,0,2.04,3.041,0,34.61
165418751_K54821_F1A05-031_1_22.jpg,train,0,1,3.09,3.418,0,35.88
165418751_K54821_F1A05-031_1_22.jpg,train,0,2,3.36,3.656,0,37.78
165418751_K54821_F1A05-031_1_22.jpg,train,0,3,3.93,3.873,0,35.4
165418751_K54821_F1A05-031_1_22.jpg,train,0,4,2.56,3.303,0,30.49
165418751_K54821_F1A05-031_1_22.jpg,train,1,0,27.2,4.98,1,45.63
165418751_K54821_F1A05-031_1_22.jpg,train,1,1,29.37,5.104,1,46.21
165418751_K54821_F1A05-031_1_22.jpg,train,1,2,26.92,4.55,1,44.61
165418751_K54821_F1A05-031_1_22.jpg,train,1,3,9.92,3.437,1,38.18
165418751_K54821_F1A05-031_1_22.jpg,train,1,4,2.52,3.278,0,33.27
165418751_K54821_F1A05-031_1_22.jpg,train,2,0,19.49,5.044,1,44.67
165418751_K54821_F1A05-031_1_22.jpg,train,2,1,25.93,5.281,1,48.08
165418751_K54821_F1A05-031_1_22.jpg,train,2,2,31.51,5.589,1,52.0
165418751_K54821_F1A05-031_1_22.jpg,train,2,3,30.08,5.317,1,48.84
165418751_K54821_F1A05-031_1_22.jpg,train,2,4,10.72,4.164,1,36.14
165418751_K54821_F1A05-031_1_22.jpg,train,3,0,2.76,3.169,0,31.84
165418751_K54821_F1A05-031_1_22.jpg,train,3,1,2.82,3.193,0,32.37
165418751_K54821_F1A05-031_1_22.jpg,train,3,2,4.04,3.674,0,34.33
165418751_K54821_F1A05-031_1_22.jpg,train,3,3,23.33,4.83,1,43.01
165418751_K54821_F1A05-031_1_22.jpg,train,3,4,16.14,4.655,1,39.05
165418751_K54821_F1A05-031_1_22.jpg,train,4,0,1.67,2.781,0,29.85
165418751_K54821_F1A05-031_1_22.jpg,train,4,1,1.39,2.517,0,31.36
165418751_K54821_F1A05-031_1_22.jpg,train,4,2,1.33,2.449,0,32.0
165418751_K54821_F1A05-031_1_22.jpg,train,4,3,1.73,2.501,0,32.75
165418751_K54821_F1A05-031_1_22.jpg,train,4,4,4.46,3.057,0,33.42
165612310_K58417_F1A05-221_1_22.jpg,train,0,0,4.7,4.161,0,39.23
165612310_K58417_F1A05-221_1_22.jpg,train,0,1,4.24,3.987,0,38.41
165612310_K58417_F1A05-221_1_22.jpg,train,0,2,4.12,4.006,0,38.67
165612310_K58417_F1A05-221_1_22.jpg,train,0,3,4.21,4.011,0,35.57
165612310_K58417_F1A05-221_1_22.jpg,train,0,4,2.72,3.35,0,30.95
165612310_K58417_F1A05-221_1_22.jpg,train,1,0,22.14,5.387,1,53.83
165612310_K58417_F1A05-221_1_22.jpg,train,1,1,21.97,5.267,1,50.92
165612310_K58417_F1A05-221_1_22.jpg,train,1,2,18.69,4.802,1,49.46
165612310_K58417_F1A05-221_1_22.jpg,train,1,3,5.0,4.155,0,43.85
165612310_K58417_F1A05-221_1_22.jpg,train,1,4,3.74,3.904,0,35.89
165612310_K58417_F1A05-221_1_22.jpg,train,2,0,24.26,5.46,1,50.95
165612310_K58417_F1A05-221_1_22.jpg,train,2,1,25.13,5.611,1,52.0
165612310_K58417_F1A05-221_1_22.jpg,train,2,2,28.92,6.012,1,57.88
165612310_K58417_F1A05-221_1_22.jpg,train,2,3,26.47,5.456,1,53.62
165612310_K58417_F1A05-221_1_22.jpg,train,2,4,10.3,4.408,1,39.06
165612310_K58417_F1A05-221_1_22.jpg,train,3,0,3.32,3.508,0,33.48
165612310_K58417_F1A05-221_1_22.jpg,train,3,1,3.51,3.494,0,34.06
165612310_K58417_F1A05-221_1_22.jpg,train,3,2,9.48,4.159,1,37.33
165612310_K58417_F1A05-221_1_22.jpg,train,3,3,25.71,5.206,1,47.53
165612310_K58417_F1A05-221_1_22.jpg,train,3,4,19.83,4.697,1,41.65
165612310_K58417_F1A05-221_1_22.jpg,train,4,0,1.66,2.766,0,30.42
165612310_K58417_F1A05-221_1_22.jpg,train,4,1,1.83,2.418,0,31.95
165612310_K58417_F1A05-221_1_22.jpg,train,4,2,1.31,2.424,0,32.78
165612310_K58417_F1A05-221_1_22.jpg,train,4,3,3.88,2.612,0,34.19
165612310_K58417_F1A05-221_1_22.jpg,train,4,4,7.45,3.239,0,35.16
165426796_K55101_F1A05-045_1_22.jpg,train,0,0,3.4,3.711,0,34.82
165426796_K55101_F1A05-045_1_22.jpg,train,0,1,3.76,3.79,0,35.26
165426796_K55101_F1A05-045_1_22.jpg,train,0,2,3.31,3.565,0,34.73
165426796_K55101_F1A05-045_1_22.jpg,train,0,3,3.03,3.5,0,32.48
165426796_K55101_F1A05-045_1_22.jpg,train,0,4,2.1,3.011,0,28.98
165426796_K55101_F1A05-045_1_22.jpg,train,1,0,28.95,5.17,1,49.77
165426796_K55101_F1A05-045_1_22.jpg,train,1,1,27.75,5.164,1,48.74
165426796_K55101_F1A05-045_1_22.jpg,train,1,2,16.86,4.604,1,43.88
165426796_K55101_F1A05-045_1_22.jpg,train,1,3,5.46,4.08,0,39.23
165426796_K55101_F1A05-045_1_22.jpg,train,1,4,3.7,3.604,0,32.9
165426796_K55101_F1A05-045_1_22.jpg,train,2,0,20.87,4.894,1,47.1
165426796_K55101_F1A05-045_1_22.jpg,train,2,1,23.15,4.918,1,49.14
165426796_K55101_F1A05-045_1_22.jpg,train,2,2,34.85,5.954,1,59.78
165426796_K55101_F1A05-045_1_22.jpg,train,2,3,32.78,5.662,1,54.55
165426796_K55101_F1A05-045_1_22.jpg,train,2,4,6.28,3.94,0,35.23
165426796_K55101_F1A05-045_1_22.jpg,train,3,0,4.28,3.777,0,33.76
165426796_K55101_F1A05-045_1_22.jpg,train,3,1,6.2,3.76,0,34.41
165426796_K55101_F1A05-045_1_22.jpg,train,3,2,28.22,4.898,1,43.87
165426796_K55101_F1A05-045_1_22.jpg,train,3,3,37.77,5.59,1,54.35
165426796_K55101_F1A05-045_1_22.jpg,train,3,4,38.01,4.53,1,44.47
165426796_K55101_F1A05-045_1_22.jpg,train,4,0,1.66,2.771,0,29.96
165426796_K55101_F1A05-045_1_22.jpg,train,4,1,1.32,2.443,0,31.47
165426796_K55101_F1A05-045_1_22.jpg,train,4,2,1.33,2.453,0,32.09
165426796_K55101_F1A05-045_1_22.jpg,train,4,3,7.03,2.864,0,34.36
165426796_K55101_F1A05-045_1_22.jpg,train,4,4,16.05,3.794,1,36.71
165543105_K57440_F1A05-171_1_22.jpg,train,0,0,4.49,4.106,0,36.05
165543105_K57440_F1A05-171_1_22.jpg,train,0,1,4.07,3.965,0,36.02
165543105_K57440_F1A05-171_1_22.jpg,train,0,2,3.45,3.768,0,36.67
165543105_K57440_F1A05-171_1_22.jpg,train,0,3,2.96,3.473,0,34.03
165543105_K57440_F1A05-171_1_22.jpg,train,0,4,1.73,2.771,0,30.23
165543105_K57440_F1A05-171_1_22.jpg,train,1,0,32.05,5.262,1,51.54
165543105_K57440_F1A05-171_1_22.jpg,train,1,1,32.7,5.06,1,50.81
165543105_K57440_F1A05-171_1_22.jpg,train,1,2,29.0,4.937,1,49.63
165543105_K57440_F1A05-171_1_22.jpg,train,1,3,5.79,4.175,0,40.63
165543105_K57440_F1A05-171_1_22.jpg,train,1,4,4.71,3.845,0,33.9
165543105_K57440_F1A05-171_1_22.jpg,train,2,0,23.55,4.848,1,45.78
165543105_K57440_F1A05-171_1_22.jpg,train,2,1,30.59,4.873,1,49.0
165543105_K57440_F1A05-171_1_22.jpg,train,2,2,36.02,5.506,1,55.55
165543105_K57440_F1A05-171_1_22.jpg,train,2,3,31.73,5.598,1,53.21
165543105_K57440_F1A05-171_1_22.jpg,train,2,4,9.89,4.431,1,38.08
165543105_K57440_F1A05-171_1_22.jpg,train,3,0,3.47,3.602,0,33.24
165543105_K57440_F1A05-171_1_22.jpg,train,3,1,5.1,3.659,0,33.97
165543105_K57440_F1A05-171_1_22.jpg,train,3,2,6.9,3.974,0,36.14
165543105_K57440_F1A05-171_1_22.jpg,train,3,3,25.2,5.001,1,45.93
165543105_K57440_F1A05-171_1_22.jpg,train,3,4,33.52,4.951,1,45.33
165543105_K57440_F1A05-171_1_22.jpg,train,4,0,1.65,2.765,0,30.11
165543105_K57440_F1A05-171_1_22.jpg,train,4,1,1.58,2.506,0,31.61
165543105_K57440_F1A05-171_1_22.jpg,train,4,2,1.5,2.474,0,32.42
165543105_K57440_F1A05-171_1_22.jpg,train,4,3,1.3,2.396,0,33.29
165543105_K57440_F1A05-171_1_22.jpg,train,4,4,17.56,3.199,1,35.35
165521672_K56785_F1A05-139_1_22.jpg,train,0,0,5.31,4.336,0,39.88
165521672_K56785_F1A05-139_1_22.jpg,train,0,1,4.55,4.118,0,40.51
165521672_K56785_F1A05-139_1_22.jpg,train,0,2,4.31,4.046,0,40.53
165521672_K56785_F1A05-139_1_22.jpg,train,0,3,4.28,4.073,0,37.04
165521672_K56785_F1A05-139_1_22.jpg,train,0,4,3.39,3.697,0,31.93
165521672_K56785_F1A05-139_1_22.jpg,train,1,0,25.05,5.345,1,53.69
